date,province,max,min,rain,humidi,averageTemp
2013-01-23,Ho Chi Minh City,33.0,24.0,1.2,71.0,28.5
2013-01-24,Ho Chi Minh City,33.0,24.0,0.0,70.0,28.5
2013-01-25,Ho Chi Minh City,33.0,23.0,0.1,70.0,28.0
2013-01-26,Ho Chi Minh City,33.0,24.0,0.0,68.0,28.5
2013-01-27,Ho Chi Minh City,33.0,23.0,0.0,67.0,28.0
2013-01-28,Ho Chi Minh City,33.0,24.0,0.0,66.0,28.5
2013-01-29,Ho Chi Minh City,33.0,24.0,0.0,67.0,28.5
2013-01-30,Ho Chi Minh City,35.0,24.0,0.0,61.0,29.5
2013-01-31,Ho Chi Minh City,35.0,24.0,0.0,62.0,29.5
2013-02-01,Ho Chi Minh City,35.0,24.0,0.0,62.0,29.5
2013-02-02,Ho Chi Minh City,35.0,24.0,0.0,56.0,29.5
2013-02-03,Ho Chi Minh City,36.0,25.0,0.0,56.0,30.5
2013-02-04,Ho Chi Minh City,36.0,26.0,0.0,58.0,31.0
2013-02-05,Ho Chi Minh City,36.0,25.0,0.0,62.0,30.5
2013-02-06,Ho Chi Minh City,35.0,25.0,0.0,66.0,30.0
2013-02-07,Ho Chi Minh City,36.0,25.0,0.0,69.0,30.5
2013-02-08,Ho Chi Minh City,36.0,24.0,2.2,71.0,30.0
2013-02-09,Ho Chi Minh City,36.0,24.0,0.2,65.0,30.0
2013-02-10,Ho Chi Minh City,35.0,25.0,0.0,60.0,30.0
2013-02-11,Ho Chi Minh City,35.0,25.0,0.0,59.0,30.0
2013-02-12,Ho Chi Minh City,37.0,25.0,0.0,60.0,31.0
2013-02-13,Ho Chi Minh City,37.0,24.0,0.0,55.0,30.5
2013-02-14,Ho Chi Minh City,37.0,26.0,0.6,58.0,31.5
2013-02-15,Ho Chi Minh City,38.0,25.0,0.4,60.0,31.5
2013-02-16,Ho Chi Minh City,37.0,25.0,0.3,56.0,31.0
2013-02-17,Ho Chi Minh City,39.0,25.0,0.0,55.0,32.0
2013-02-18,Ho Chi Minh City,38.0,25.0,0.0,56.0,31.5
2013-02-19,Ho Chi Minh City,37.0,24.0,0.0,60.0,30.5
2013-02-20,Ho Chi Minh City,36.0,24.0,0.0,60.0,30.0
2013-02-21,Ho Chi Minh City,36.0,24.0,0.0,55.0,30.0
2013-02-22,Ho Chi Minh City,26.0,24.0,14.5,75.0,25.0
2013-02-23,Ho Chi Minh City,33.0,23.0,0.8,69.0,28.0
2013-02-24,Ho Chi Minh City,36.0,25.0,2.5,63.0,30.5
2013-02-25,Ho Chi Minh City,36.0,26.0,0.1,60.0,31.0
2013-02-26,Ho Chi Minh City,37.0,26.0,0.0,56.0,31.5
2013-02-27,Ho Chi Minh City,37.0,26.0,0.0,58.0,31.5
2013-02-28,Ho Chi Minh City,37.0,25.0,0.0,64.0,31.0
2013-03-01,Ho Chi Minh City,37.0,25.0,0.0,67.0,31.0
2013-03-02,Ho Chi Minh City,37.0,25.0,0.0,64.0,31.0
2013-03-03,Ho Chi Minh City,39.0,25.0,0.2,62.0,32.0
2013-03-04,Ho Chi Minh City,37.0,26.0,4.8,59.0,31.5
2013-03-05,Ho Chi Minh City,39.0,25.0,1.2,57.0,32.0
2013-03-06,Ho Chi Minh City,37.0,26.0,0.0,55.0,31.5
2013-03-07,Ho Chi Minh City,36.0,26.0,0.0,58.0,31.0
2013-03-08,Ho Chi Minh City,36.0,26.0,0.0,57.0,31.0
2013-03-09,Ho Chi Minh City,37.0,25.0,0.0,59.0,31.0
2013-03-10,Ho Chi Minh City,36.0,25.0,0.0,64.0,30.5
2013-03-11,Ho Chi Minh City,37.0,25.0,0.0,65.0,31.0
2013-03-12,Ho Chi Minh City,36.0,25.0,0.0,64.0,30.5
2013-03-13,Ho Chi Minh City,37.0,25.0,0.3,66.0,31.0
2013-03-14,Ho Chi Minh City,37.0,25.0,0.1,67.0,31.0
2013-03-15,Ho Chi Minh City,38.0,26.0,2.5,65.0,32.0
2013-03-16,Ho Chi Minh City,38.0,26.0,0.0,61.0,32.0
2013-03-17,Ho Chi Minh City,37.0,26.0,2.3,65.0,31.5
2013-03-18,Ho Chi Minh City,37.0,26.0,1.0,67.0,31.5
2013-03-19,Ho Chi Minh City,37.0,26.0,0.1,67.0,31.5
2013-03-20,Ho Chi Minh City,36.0,26.0,0.0,64.0,31.0
2013-03-21,Ho Chi Minh City,38.0,25.0,0.0,65.0,31.5
2013-03-22,Ho Chi Minh City,37.0,26.0,0.0,63.0,31.5
2013-03-23,Ho Chi Minh City,37.0,26.0,1.8,64.0,31.5
2013-03-24,Ho Chi Minh City,38.0,27.0,12.3,65.0,32.5
2013-03-25,Ho Chi Minh City,37.0,27.0,8.7,67.0,32.0
2013-03-26,Ho Chi Minh City,35.0,27.0,10.4,67.0,31.0
2013-03-27,Ho Chi Minh City,36.0,27.0,2.9,67.0,31.5
2013-03-28,Ho Chi Minh City,36.0,27.0,3.5,67.0,31.5
2013-03-29,Ho Chi Minh City,36.0,27.0,2.6,66.0,31.5
2013-03-30,Ho Chi Minh City,37.0,26.0,0.0,66.0,31.5
2013-03-31,Ho Chi Minh City,37.0,27.0,3.9,67.0,32.0
2013-04-01,Ho Chi Minh City,38.0,28.0,0.1,64.0,33.0
2013-04-02,Ho Chi Minh City,39.0,28.0,0.4,64.0,33.5
2013-04-03,Ho Chi Minh City,37.0,27.0,10.4,67.0,32.0
2013-04-04,Ho Chi Minh City,36.0,28.0,12.6,69.0,32.0
2013-04-05,Ho Chi Minh City,35.0,28.0,10.6,70.0,31.5
2013-04-06,Ho Chi Minh City,38.0,29.0,6.3,65.0,33.5
2013-04-07,Ho Chi Minh City,36.0,29.0,11.9,70.0,32.5
2013-04-08,Ho Chi Minh City,35.0,28.0,8.8,69.0,31.5
2013-04-09,Ho Chi Minh City,34.0,28.0,3.2,71.0,31.0
2013-04-10,Ho Chi Minh City,35.0,28.0,7.9,68.0,31.5
2013-04-11,Ho Chi Minh City,34.0,28.0,18.4,74.0,31.0
2013-04-12,Ho Chi Minh City,37.0,27.0,0.4,64.0,32.0
2013-04-13,Ho Chi Minh City,32.0,27.0,3.7,64.0,29.5
2013-04-14,Ho Chi Minh City,38.0,26.0,0.0,61.0,32.0
2013-04-15,Ho Chi Minh City,37.0,27.0,0.0,61.0,32.0
2013-04-16,Ho Chi Minh City,37.0,27.0,0.0,64.0,32.0
2013-04-17,Ho Chi Minh City,36.0,28.0,9.1,65.0,32.0
2013-04-18,Ho Chi Minh City,37.0,28.0,1.8,62.0,32.5
2013-04-19,Ho Chi Minh City,37.0,28.0,3.7,63.0,32.5
2013-04-20,Ho Chi Minh City,36.0,28.0,1.2,61.0,32.0
2013-04-21,Ho Chi Minh City,35.0,27.0,1.3,62.0,31.0
2013-04-22,Ho Chi Minh City,37.0,28.0,18.7,64.0,32.5
2013-04-23,Ho Chi Minh City,30.0,28.0,6.8,74.0,29.0
2013-04-24,Ho Chi Minh City,36.0,27.0,1.9,67.0,31.5
2013-04-25,Ho Chi Minh City,36.0,27.0,0.0,67.0,31.5
2013-04-26,Ho Chi Minh City,37.0,27.0,15.1,68.0,32.0
2013-04-27,Ho Chi Minh City,35.0,28.0,5.9,68.0,31.5
2013-04-28,Ho Chi Minh City,34.0,27.0,32.8,73.0,30.5
2013-04-29,Ho Chi Minh City,35.0,27.0,0.2,70.0,31.0
2013-04-30,Ho Chi Minh City,37.0,27.0,0.0,66.0,32.0
2013-05-01,Ho Chi Minh City,38.0,28.0,8.3,65.0,33.0
2013-05-02,Ho Chi Minh City,36.0,28.0,14.6,69.0,32.0
2013-05-03,Ho Chi Minh City,37.0,28.0,2.6,68.0,32.5
2013-05-04,Ho Chi Minh City,35.0,28.0,16.1,69.0,31.5
2013-05-05,Ho Chi Minh City,37.0,28.0,0.8,63.0,32.5
2013-05-06,Ho Chi Minh City,38.0,29.0,13.7,64.0,33.5
2013-05-07,Ho Chi Minh City,36.0,28.0,10.9,71.0,32.0
2013-05-08,Ho Chi Minh City,36.0,29.0,18.6,72.0,32.5
2013-05-09,Ho Chi Minh City,35.0,28.0,8.2,73.0,31.5
2013-05-10,Ho Chi Minh City,36.0,28.0,6.0,68.0,32.0
2013-05-11,Ho Chi Minh City,36.0,29.0,5.3,67.0,32.5
2013-05-12,Ho Chi Minh City,35.0,29.0,14.8,72.0,32.0
2013-05-13,Ho Chi Minh City,36.0,28.0,2.8,69.0,32.0
2013-05-14,Ho Chi Minh City,37.0,28.0,7.4,67.0,32.5
2013-05-15,Ho Chi Minh City,36.0,28.0,10.0,68.0,32.0
2013-05-16,Ho Chi Minh City,35.0,28.0,13.6,71.0,31.5
2013-05-17,Ho Chi Minh City,35.0,28.0,17.6,73.0,31.5
2013-05-18,Ho Chi Minh City,35.0,28.0,21.3,73.0,31.5
2013-05-19,Ho Chi Minh City,34.0,28.0,13.9,74.0,31.0
2013-05-20,Ho Chi Minh City,35.0,27.0,22.4,74.0,31.0
2013-05-21,Ho Chi Minh City,34.0,27.0,9.9,75.0,30.5
2013-05-22,Ho Chi Minh City,36.0,27.0,11.5,73.0,31.5
2013-05-23,Ho Chi Minh City,35.0,28.0,24.1,75.0,31.5
2013-05-24,Ho Chi Minh City,34.0,27.0,13.0,76.0,30.5
2013-05-25,Ho Chi Minh City,35.0,27.0,2.4,71.0,31.0
2013-05-26,Ho Chi Minh City,35.0,27.0,12.8,74.0,31.0
2013-05-27,Ho Chi Minh City,35.0,27.0,6.0,72.0,31.0
2013-05-28,Ho Chi Minh City,34.0,27.0,15.5,73.0,30.5
2013-05-29,Ho Chi Minh City,34.0,27.0,10.6,74.0,30.5
2013-05-30,Ho Chi Minh City,35.0,27.0,17.8,74.0,31.0
2013-05-31,Ho Chi Minh City,34.0,27.0,12.6,75.0,30.5
2013-06-01,Ho Chi Minh City,35.0,27.0,16.5,74.0,31.0
2013-06-02,Ho Chi Minh City,34.0,26.0,3.9,74.0,30.0
2013-06-03,Ho Chi Minh City,34.0,26.0,15.0,73.0,30.0
2013-06-04,Ho Chi Minh City,32.0,27.0,6.6,77.0,29.5
2013-06-05,Ho Chi Minh City,34.0,26.0,1.3,72.0,30.0
2013-06-06,Ho Chi Minh City,35.0,26.0,10.5,71.0,30.5
2013-06-07,Ho Chi Minh City,37.0,26.0,14.5,72.0,31.5
2013-06-08,Ho Chi Minh City,35.0,27.0,14.8,76.0,31.0
2013-06-09,Ho Chi Minh City,36.0,27.0,17.4,78.0,31.5
2013-06-10,Ho Chi Minh City,35.0,26.0,6.9,75.0,30.5
2013-06-11,Ho Chi Minh City,34.0,27.0,10.0,78.0,30.5
2013-06-12,Ho Chi Minh City,33.0,26.0,8.8,81.0,29.5
2013-06-13,Ho Chi Minh City,30.0,26.0,11.7,88.0,28.0
2013-06-14,Ho Chi Minh City,29.0,25.0,9.1,89.0,27.0
2013-06-15,Ho Chi Minh City,30.0,25.0,10.8,87.0,27.5
2013-06-16,Ho Chi Minh City,29.0,25.0,6.6,86.0,27.0
2013-06-17,Ho Chi Minh City,30.0,25.0,6.8,85.0,27.5
2013-06-18,Ho Chi Minh City,31.0,25.0,8.9,86.0,28.0
2013-06-19,Ho Chi Minh City,32.0,26.0,25.4,84.0,29.0
2013-06-20,Ho Chi Minh City,31.0,26.0,30.8,86.0,28.5
2013-06-21,Ho Chi Minh City,31.0,26.0,39.7,88.0,28.5
2013-06-22,Ho Chi Minh City,31.0,25.0,31.1,88.0,28.0
2013-06-23,Ho Chi Minh City,31.0,25.0,9.1,85.0,28.0
2013-06-24,Ho Chi Minh City,32.0,25.0,6.5,83.0,28.5
2013-06-25,Ho Chi Minh City,34.0,26.0,5.2,77.0,30.0
2013-06-26,Ho Chi Minh City,35.0,25.0,5.1,76.0,30.0
2013-06-27,Ho Chi Minh City,34.0,26.0,2.7,78.0,30.0
2013-06-28,Ho Chi Minh City,34.0,26.0,10.7,79.0,30.0
2013-06-29,Ho Chi Minh City,34.0,25.0,1.6,79.0,29.5
2013-06-30,Ho Chi Minh City,35.0,26.0,4.5,74.0,30.5
2013-07-01,Ho Chi Minh City,34.0,26.0,16.6,78.0,30.0
2013-07-02,Ho Chi Minh City,32.0,26.0,15.0,83.0,29.0
2013-07-03,Ho Chi Minh City,33.0,26.0,13.3,83.0,29.5
2013-07-04,Ho Chi Minh City,34.0,25.0,11.3,82.0,29.5
2013-07-05,Ho Chi Minh City,33.0,25.0,19.8,84.0,29.0
2013-07-06,Ho Chi Minh City,31.0,25.0,12.8,85.0,28.0
2013-07-07,Ho Chi Minh City,31.0,25.0,7.6,85.0,28.0
2013-07-08,Ho Chi Minh City,33.0,24.0,14.4,82.0,28.5
2013-07-09,Ho Chi Minh City,32.0,25.0,7.1,83.0,28.5
2013-07-10,Ho Chi Minh City,33.0,25.0,0.8,77.0,29.0
2013-07-11,Ho Chi Minh City,34.0,25.0,1.5,77.0,29.5
2013-07-12,Ho Chi Minh City,34.0,25.0,0.7,77.0,29.5
2013-07-13,Ho Chi Minh City,35.0,26.0,0.1,75.0,30.5
2013-07-14,Ho Chi Minh City,34.0,26.0,2.8,78.0,30.0
2013-07-15,Ho Chi Minh City,33.0,25.0,19.7,84.0,29.0
2013-07-16,Ho Chi Minh City,28.0,24.0,5.6,89.0,26.0
2013-07-17,Ho Chi Minh City,28.0,24.0,1.8,87.0,26.0
2013-07-18,Ho Chi Minh City,30.0,25.0,9.2,85.0,27.5
2013-07-19,Ho Chi Minh City,30.0,24.0,19.0,89.0,27.0
2013-07-20,Ho Chi Minh City,28.0,23.0,15.3,91.0,25.5
2013-07-21,Ho Chi Minh City,27.0,24.0,18.9,93.0,25.5
2013-07-22,Ho Chi Minh City,30.0,24.0,18.6,91.0,27.0
2013-07-23,Ho Chi Minh City,27.0,24.0,8.6,93.0,25.5
2013-07-24,Ho Chi Minh City,29.0,24.0,6.2,87.0,26.5
2013-07-25,Ho Chi Minh City,31.0,24.0,6.3,83.0,27.5
2013-07-26,Ho Chi Minh City,32.0,25.0,7.6,81.0,28.5
2013-07-27,Ho Chi Minh City,33.0,25.0,8.7,82.0,29.0
2013-07-28,Ho Chi Minh City,33.0,25.0,4.0,81.0,29.0
2013-07-29,Ho Chi Minh City,32.0,26.0,3.6,79.0,29.0
2013-07-30,Ho Chi Minh City,33.0,25.0,19.2,79.0,29.0
2013-07-31,Ho Chi Minh City,31.0,25.0,11.8,84.0,28.0
2013-08-01,Ho Chi Minh City,29.0,24.0,6.3,86.0,26.5
2013-08-02,Ho Chi Minh City,30.0,24.0,25.0,88.0,27.0
2013-08-03,Ho Chi Minh City,29.0,24.0,5.4,88.0,26.5
2013-08-04,Ho Chi Minh City,33.0,25.0,1.0,80.0,29.0
2013-08-05,Ho Chi Minh City,32.0,26.0,25.8,82.0,29.0
2013-08-06,Ho Chi Minh City,32.0,25.0,21.4,85.0,28.5
2013-08-07,Ho Chi Minh City,33.0,25.0,4.9,84.0,29.0
2013-08-08,Ho Chi Minh City,32.0,26.0,8.0,83.0,29.0
2013-08-09,Ho Chi Minh City,33.0,25.0,8.6,81.0,29.0
2013-08-10,Ho Chi Minh City,33.0,25.0,19.5,83.0,29.0
2013-08-11,Ho Chi Minh City,32.0,25.0,18.6,86.0,28.5
2013-08-12,Ho Chi Minh City,31.0,25.0,13.9,86.0,28.0
2013-08-13,Ho Chi Minh City,31.0,24.0,19.2,86.0,27.5
2013-08-14,Ho Chi Minh City,32.0,24.0,5.0,82.0,28.0
2013-08-15,Ho Chi Minh City,32.0,25.0,8.2,81.0,28.5
2013-08-16,Ho Chi Minh City,32.0,25.0,12.3,81.0,28.5
2013-08-17,Ho Chi Minh City,34.0,25.0,2.3,78.0,29.5
2013-08-18,Ho Chi Minh City,34.0,25.0,4.1,76.0,29.5
2013-08-19,Ho Chi Minh City,34.0,25.0,1.0,74.0,29.5
2013-08-20,Ho Chi Minh City,34.0,26.0,0.3,70.0,30.0
2013-08-21,Ho Chi Minh City,33.0,26.0,12.5,75.0,29.5
2013-08-22,Ho Chi Minh City,32.0,25.0,18.2,79.0,28.5
2013-08-23,Ho Chi Minh City,31.0,25.0,17.0,80.0,28.0
2013-08-24,Ho Chi Minh City,32.0,25.0,8.1,79.0,28.5
2013-08-25,Ho Chi Minh City,32.0,25.0,12.9,81.0,28.5
2013-08-26,Ho Chi Minh City,32.0,25.0,5.3,79.0,28.5
2013-08-27,Ho Chi Minh City,32.0,25.0,2.5,80.0,28.5
2013-08-28,Ho Chi Minh City,33.0,25.0,13.9,79.0,29.0
2013-08-29,Ho Chi Minh City,33.0,25.0,8.2,82.0,29.0
2013-08-30,Ho Chi Minh City,33.0,25.0,4.0,81.0,29.0
2013-08-31,Ho Chi Minh City,34.0,26.0,2.1,79.0,30.0
2013-09-01,Ho Chi Minh City,34.0,25.0,4.9,78.0,29.5
2013-09-02,Ho Chi Minh City,35.0,26.0,1.8,75.0,30.5
2013-09-03,Ho Chi Minh City,35.0,25.0,6.1,77.0,30.0
2013-09-04,Ho Chi Minh City,33.0,26.0,5.7,80.0,29.5
2013-09-05,Ho Chi Minh City,34.0,26.0,5.9,77.0,30.0
2013-09-06,Ho Chi Minh City,35.0,26.0,17.0,78.0,30.5
2013-09-07,Ho Chi Minh City,35.0,26.0,32.1,79.0,30.5
2013-09-08,Ho Chi Minh City,33.0,25.0,21.7,81.0,29.0
2013-09-09,Ho Chi Minh City,33.0,25.0,2.0,80.0,29.0
2013-09-10,Ho Chi Minh City,33.0,25.0,6.2,79.0,29.0
2013-09-11,Ho Chi Minh City,32.0,25.0,3.0,81.0,28.5
2013-09-12,Ho Chi Minh City,30.0,25.0,4.7,88.0,27.5
2013-09-13,Ho Chi Minh City,32.0,25.0,10.1,85.0,28.5
2013-09-14,Ho Chi Minh City,30.0,25.0,23.4,89.0,27.5
2013-09-15,Ho Chi Minh City,32.0,24.0,5.2,83.0,28.0
2013-09-16,Ho Chi Minh City,30.0,25.0,2.3,82.0,27.5
2013-09-17,Ho Chi Minh City,28.0,24.0,24.8,90.0,26.0
2013-09-18,Ho Chi Minh City,28.0,24.0,3.2,87.0,26.0
2013-09-19,Ho Chi Minh City,31.0,24.0,14.3,84.0,27.5
2013-09-20,Ho Chi Minh City,30.0,24.0,14.9,85.0,27.0
2013-09-21,Ho Chi Minh City,27.0,24.0,9.5,91.0,25.5
2013-09-22,Ho Chi Minh City,31.0,24.0,18.8,86.0,27.5
2013-09-23,Ho Chi Minh City,31.0,24.0,8.1,83.0,27.5
2013-09-24,Ho Chi Minh City,32.0,25.0,20.8,85.0,28.5
2013-09-25,Ho Chi Minh City,31.0,25.0,22.1,84.0,28.0
2013-09-26,Ho Chi Minh City,30.0,25.0,1.7,83.0,27.5
2013-09-27,Ho Chi Minh City,31.0,25.0,23.4,87.0,28.0
2013-09-28,Ho Chi Minh City,30.0,25.0,1.8,88.0,27.5
2013-09-29,Ho Chi Minh City,31.0,25.0,17.0,85.0,28.0
2013-09-30,Ho Chi Minh City,31.0,24.0,8.5,85.0,27.5
2013-10-01,Ho Chi Minh City,32.0,24.0,11.6,84.0,28.0
2013-10-02,Ho Chi Minh City,30.0,25.0,34.5,89.0,27.5
2013-10-03,Ho Chi Minh City,30.0,24.0,12.5,88.0,27.0
2013-10-04,Ho Chi Minh City,31.0,24.0,17.8,85.0,27.5
2013-10-05,Ho Chi Minh City,31.0,24.0,21.0,88.0,27.5
2013-10-06,Ho Chi Minh City,30.0,24.0,18.3,90.0,27.0
2013-10-07,Ho Chi Minh City,30.0,24.0,14.0,88.0,27.0
2013-10-08,Ho Chi Minh City,32.0,24.0,21.9,86.0,28.0
2013-10-09,Ho Chi Minh City,31.0,24.0,25.2,87.0,27.5
2013-10-10,Ho Chi Minh City,32.0,24.0,17.8,85.0,28.0
2013-10-11,Ho Chi Minh City,33.0,24.0,6.4,82.0,28.5
2013-10-12,Ho Chi Minh City,33.0,24.0,8.2,84.0,28.5
2013-10-13,Ho Chi Minh City,32.0,24.0,6.7,83.0,28.0
2013-10-14,Ho Chi Minh City,31.0,25.0,3.9,83.0,28.0
2013-10-15,Ho Chi Minh City,31.0,25.0,5.5,86.0,28.0
2013-10-16,Ho Chi Minh City,32.0,24.0,9.5,84.0,28.0
2013-10-17,Ho Chi Minh City,32.0,24.0,1.3,83.0,28.0
2013-10-18,Ho Chi Minh City,32.0,24.0,10.2,84.0,28.0
2013-10-19,Ho Chi Minh City,32.0,25.0,7.0,84.0,28.5
2013-10-20,Ho Chi Minh City,33.0,25.0,6.4,84.0,29.0
2013-10-21,Ho Chi Minh City,32.0,25.0,1.9,81.0,28.5
2013-10-22,Ho Chi Minh City,33.0,25.0,3.9,81.0,29.0
2013-10-23,Ho Chi Minh City,33.0,25.0,3.4,81.0,29.0
2013-10-24,Ho Chi Minh City,33.0,24.0,4.2,82.0,28.5
2013-10-25,Ho Chi Minh City,33.0,23.0,11.0,82.0,28.0
2013-10-26,Ho Chi Minh City,33.0,23.0,2.6,82.0,28.0
2013-10-27,Ho Chi Minh City,32.0,24.0,1.7,81.0,28.0
2013-10-28,Ho Chi Minh City,33.0,23.0,2.1,79.0,28.0
2013-10-29,Ho Chi Minh City,34.0,24.0,3.3,79.0,29.0
2013-10-30,Ho Chi Minh City,33.0,24.0,5.8,80.0,28.5
2013-10-31,Ho Chi Minh City,33.0,24.0,2.1,81.0,28.5
2013-11-01,Ho Chi Minh City,33.0,24.0,3.7,82.0,28.5
2013-11-02,Ho Chi Minh City,33.0,24.0,2.0,79.0,28.5
2013-11-03,Ho Chi Minh City,34.0,24.0,0.5,77.0,29.0
2013-11-04,Ho Chi Minh City,33.0,24.0,0.6,78.0,28.5
2013-11-05,Ho Chi Minh City,35.0,25.0,0.6,78.0,30.0
2013-11-06,Ho Chi Minh City,33.0,25.0,11.4,81.0,29.0
2013-11-07,Ho Chi Minh City,29.0,24.0,18.3,90.0,26.5
2013-11-08,Ho Chi Minh City,33.0,23.0,0.9,82.0,28.0
2013-11-09,Ho Chi Minh City,32.0,24.0,0.0,80.0,28.0
2013-11-10,Ho Chi Minh City,33.0,25.0,1.1,80.0,29.0
2013-11-11,Ho Chi Minh City,32.0,24.0,4.1,85.0,28.0
2013-11-12,Ho Chi Minh City,34.0,24.0,8.6,82.0,29.0
2013-11-13,Ho Chi Minh City,32.0,24.0,4.3,83.0,28.0
2013-11-14,Ho Chi Minh City,32.0,25.0,0.3,79.0,28.5
2013-11-15,Ho Chi Minh City,26.0,23.0,14.7,91.0,24.5
2013-11-16,Ho Chi Minh City,32.0,23.0,1.7,83.0,27.5
2013-11-17,Ho Chi Minh City,33.0,25.0,2.9,80.0,29.0
2013-11-18,Ho Chi Minh City,33.0,24.0,3.1,79.0,28.5
2013-11-19,Ho Chi Minh City,32.0,23.0,3.2,77.0,27.5
2013-11-20,Ho Chi Minh City,32.0,23.0,5.9,78.0,27.5
2013-11-21,Ho Chi Minh City,29.0,24.0,4.7,86.0,26.5
2013-11-22,Ho Chi Minh City,31.0,23.0,1.4,82.0,27.0
2013-11-23,Ho Chi Minh City,32.0,24.0,0.2,77.0,28.0
2013-11-24,Ho Chi Minh City,33.0,24.0,5.8,78.0,28.5
2013-11-25,Ho Chi Minh City,33.0,24.0,8.1,83.0,28.5
2013-11-26,Ho Chi Minh City,33.0,24.0,20.9,82.0,28.5
2013-11-27,Ho Chi Minh City,33.0,25.0,13.5,80.0,29.0
2013-11-28,Ho Chi Minh City,33.0,25.0,6.7,80.0,29.0
2013-11-29,Ho Chi Minh City,33.0,24.0,4.6,79.0,28.5
2013-11-30,Ho Chi Minh City,32.0,23.0,0.0,78.0,27.5
2013-12-01,Ho Chi Minh City,32.0,23.0,0.0,73.0,27.5
2013-12-02,Ho Chi Minh City,31.0,22.0,0.0,73.0,26.5
2013-12-03,Ho Chi Minh City,32.0,22.0,0.0,75.0,27.0
2013-12-04,Ho Chi Minh City,32.0,23.0,7.2,78.0,27.5
2013-12-05,Ho Chi Minh City,30.0,23.0,1.6,83.0,26.5
2013-12-06,Ho Chi Minh City,30.0,23.0,0.6,78.0,26.5
2013-12-07,Ho Chi Minh City,31.0,22.0,0.3,76.0,26.5
2013-12-08,Ho Chi Minh City,32.0,22.0,0.0,74.0,27.0
2013-12-09,Ho Chi Minh City,32.0,22.0,0.0,77.0,27.0
2013-12-10,Ho Chi Minh City,34.0,23.0,0.0,76.0,28.5
2013-12-11,Ho Chi Minh City,35.0,23.0,0.0,77.0,29.0
2013-12-12,Ho Chi Minh City,33.0,23.0,0.0,76.0,28.0
2013-12-13,Ho Chi Minh City,32.0,25.0,3.1,77.0,28.5
2013-12-14,Ho Chi Minh City,30.0,25.0,2.0,79.0,27.5
2013-12-15,Ho Chi Minh City,33.0,24.0,0.0,77.0,28.5
2013-12-16,Ho Chi Minh City,32.0,25.0,1.9,78.0,28.5
2013-12-17,Ho Chi Minh City,31.0,22.0,22.6,84.0,26.5
2013-12-18,Ho Chi Minh City,27.0,21.0,5.4,86.0,24.0
2013-12-19,Ho Chi Minh City,29.0,22.0,2.3,81.0,25.5
2013-12-20,Ho Chi Minh City,29.0,22.0,1.4,76.0,25.5
2013-12-21,Ho Chi Minh City,29.0,20.0,0.1,75.0,24.5
2013-12-22,Ho Chi Minh City,29.0,21.0,3.9,80.0,25.0
2013-12-23,Ho Chi Minh City,31.0,22.0,1.6,79.0,26.5
2013-12-24,Ho Chi Minh City,30.0,22.0,1.9,77.0,26.0
2013-12-25,Ho Chi Minh City,30.0,23.0,0.5,78.0,26.5
2013-12-26,Ho Chi Minh City,31.0,21.0,0.2,73.0,26.0
2013-12-27,Ho Chi Minh City,29.0,22.0,0.7,74.0,25.5
2013-12-28,Ho Chi Minh City,26.0,21.0,0.6,80.0,23.5
2013-12-29,Ho Chi Minh City,28.0,20.0,0.7,79.0,24.0
2013-12-30,Ho Chi Minh City,30.0,21.0,0.1,76.0,25.5
2013-12-31,Ho Chi Minh City,29.0,21.0,0.3,77.0,25.0
2014-01-01,Ho Chi Minh City,29.0,21.0,0.0,72.0,25.0
2014-01-02,Ho Chi Minh City,31.0,23.0,0.0,75.0,27.0
2014-01-03,Ho Chi Minh City,32.0,22.0,0.0,74.0,27.0
2014-01-04,Ho Chi Minh City,33.0,23.0,3.0,74.0,28.0
2014-01-05,Ho Chi Minh City,31.0,23.0,1.7,79.0,27.0
2014-01-06,Ho Chi Minh City,30.0,23.0,0.2,76.0,26.5
2014-01-07,Ho Chi Minh City,32.0,22.0,0.2,70.0,27.0
2014-01-08,Ho Chi Minh City,31.0,25.0,0.0,70.0,28.0
2014-01-09,Ho Chi Minh City,31.0,23.0,0.1,68.0,27.0
2014-01-10,Ho Chi Minh City,32.0,23.0,0.0,66.0,27.5
2014-01-11,Ho Chi Minh City,33.0,24.0,0.0,63.0,28.5
2014-01-12,Ho Chi Minh City,33.0,25.0,1.4,70.0,29.0
2014-01-13,Ho Chi Minh City,33.0,23.0,0.4,71.0,28.0
2014-01-14,Ho Chi Minh City,31.0,21.0,0.0,67.0,26.0
2014-01-15,Ho Chi Minh City,34.0,21.0,0.0,63.0,27.5
2014-01-16,Ho Chi Minh City,32.0,20.0,0.0,63.0,26.0
2014-01-17,Ho Chi Minh City,34.0,20.0,0.0,66.0,27.0
2014-01-18,Ho Chi Minh City,31.0,20.0,0.0,62.0,25.5
2014-01-19,Ho Chi Minh City,31.0,19.0,0.0,58.0,25.0
2014-01-20,Ho Chi Minh City,30.0,18.0,0.0,62.0,24.0
2014-01-21,Ho Chi Minh City,30.0,20.0,0.0,62.0,25.0
2014-01-22,Ho Chi Minh City,31.0,18.0,0.0,58.0,24.5
2014-01-23,Ho Chi Minh City,28.0,19.0,0.0,62.0,23.5
2014-01-24,Ho Chi Minh City,33.0,18.0,0.0,62.0,25.5
